Latitude (decimal degrees):	37.779
Longitude (decimal degrees):	-122.420
Elevation (m):	19
Radiation database:	PVGIS-NSRDB


Slope: 36 deg. (optimum)
Azimuth: 11 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20150605:2000,775.12,972.11,74.67,17.97,4.28,0.0
20150605:2100,775.95,971.65,71.12,18.36,4.62,0.0
20150605:2200,725.58,901.21,61.58,18.32,4.76,0.0
20150605:2300,623.18,765.65,50.25,18.21,4.83,0.0
20150606:0000,469.69,576.29,38.54,17.79,4.62,0.0
20150606:0100,128.92,170.96,26.73,16.75,4.14,0.0
20150606:0200,31.86,53.45,15.19,15.74,3.66,0.0
20150606:0300,8.09,20.77,4.16,14.96,3.59,0.0
20150606:0400,0.0,0.0,0.0,14.12,3.45,0.0
20150606:0500,0.0,0.0,0.0,13.52,3.17,0.0
20150606:0600,0.0,0.0,0.0,13.24,2.76,0.0
20150606:0700,0.0,0.0,0.0,12.04,3.1,0.0
20150606:0800,0.0,0.0,0.0,11.95,3.38,0.0
20150606:0900,0.0,0.0,0.0,11.86,3.59,0.0
20150606:1000,0.0,0.0,0.0,11.92,3.79,0.0
20150606:1100,0.0,0.0,0.0,11.91,3.72,0.0
20150606:1200,0.0,0.0,0.0,11.95,3.72,0.0
20150606:1300,1.24,8.66,1.26,11.97,3.59,0.0
20150606:1400,26.46,45.87,12.11,12.31,3.66,0.0
20150606:1500,88.39,120.91,23.54,13.17,3.86,0.0
20150606:1600,187.3,237.68,35.29,14.33,4.07,0.0
20150606:1700,259.8,322.77,47.13,15.9,4.34,0.0
20150606:1800,624.77,764.35,58.66,17.04,4.76,0.0
20150606:1900,726.44,901.2,68.95,16.88,4.14,0.0
20150606:2000,779.64,973.86,74.77,17.65,4.55,0.0
20150606:2100,783.74,974.5,71.23,17.84,5.17,0.0
20150606:2200,734.68,904.11,61.68,17.68,5.59,0.0
20150606:2300,205.64,259.96,50.34,17.44,5.59,0.0
20150607:0000,168.84,216.72,38.63,16.95,5.17,0.0
20150607:0100,100.27,136.31,26.82,16.25,4.83,0.0
20150607:0200,0.0,5.53,15.28,15.41,4.14,0.0
20150607:0300,2.94,12.12,4.25,14.6,3.59,0.0
20150607:0400,0.0,0.0,0.0,13.91,2.97,0.0
20150607:0500,0.0,0.0,0.0,13.48,2.34,0.0
20150607:0600,0.0,0.0,0.0,13.18,2.0,0.0
20150607:0700,0.0,0.0,0.0,11.26,3.03,0.0
20150607:0800,0.0,0.0,0.0,11.09,2.9,0.0
20150607:0900,0.0,0.0,0.0,10.99,2.62,0.0
20150607:1000,0.0,0.0,0.0,10.92,2.28,0.0
20150607:1100,0.0,0.0,0.0,10.89,1.93,0.0
20150607:1200,0.0,0.0,0.0,10.9,1.72,0.0
20150607:1300,1.25,8.66,1.29,10.76,1.59,0.0
20150607:1400,25.93,45.01,12.13,11.04,1.79,0.0
20150607:1500,84.73,116.11,23.56,11.74,2.0,0.0
20150607:1600,158.94,203.57,35.31,12.85,2.14,0.0
20150607:1700,328.75,405.42,47.15,14.21,2.28,0.0
20150607:1800,615.68,761.45,58.69,15.48,2.62,0.0
20150607:1900,709.67,900.03,69.0,17.22,2.34,0.0
20150607:2000,762.32,973.67,74.86,18.6,2.97,0.0
20150607:2100,767.82,975.37,71.33,19.34,3.72,0.0
20150607:2200,721.99,905.08,61.77,19.4,4.34,0.0
20150607:2300,622.1,767.63,50.43,18.77,4.62,0.0
20150608:0000,470.11,576.59,38.71,17.57,4.48,0.0
20150608:0100,274.95,355.45,26.91,16.47,4.0,0.0
20150608:0200,75.55,136.41,15.37,15.36,3.38,0.0
20150608:0300,8.68,21.64,4.35,14.36,2.83,0.0
20150608:0400,0.0,0.0,0.0,13.57,1.93,0.0
20150608:0500,0.0,0.0,0.0,13.24,1.79,0.0
20150608:0600,0.0,0.0,0.0,13.0,1.79,0.0
20150608:0700,0.0,0.0,0.0,12.84,2.21,0.0
20150608:0800,0.0,0.0,0.0,12.65,1.93,0.0
20150608:0900,0.0,0.0,0.0,12.47,1.52,0.0
20150608:1000,0.0,0.0,0.0,12.35,1.31,0.0
20150608:1100,0.0,0.0,0.0,12.2,1.03,0.0
20150608:1200,0.0,0.0,0.0,12.0,1.03,0.0
20150608:1300,1.24,8.66,1.32,11.79,0.83,0.0
20150608:1400,25.66,45.01,12.15,12.76,0.34,0.0
20150608:1500,67.79,133.27,23.57,14.42,0.34,0.0
20150608:1600,263.31,352.46,35.32,16.78,1.03,0.0
20150608:1700,451.36,570.73,47.16,19.02,1.79,0.0
20150608:1800,597.76,758.61,58.71,20.83,2.62,0.0
20150608:1900,698.74,895.19,69.04,20.35,2.69,0.0
20150608:2000,748.2,968.68,74.95,21.66,3.03,0.0
20150608:2100,751.25,971.3,71.43,22.54,3.52,0.0
20150608:2200,706.93,903.06,61.86,23.03,4.21,0.0
20150608:2300,612.01,768.73,50.52,22.3,4.55,0.0
20150609:0000,463.92,580.7,38.79,21.43,4.21,0.0
20150609:0100,272.74,359.26,26.99,20.26,3.72,0.0
20150609:0200,76.08,138.83,15.46,18.38,3.38,0.0
20150609:0300,8.56,21.64,4.43,16.65,3.03,0.0
20150609:0400,0.0,0.0,0.0,15.12,2.83,0.0
20150609:0500,0.0,0.0,0.0,14.25,2.76,0.0
20150609:0600,0.0,0.0,0.0,13.95,2.69,0.0
20150609:0700,0.0,0.0,0.0,15.13,3.72,0.0
20150609:0800,0.0,0.0,0.0,14.25,3.31,0.0
20150609:0900,0.0,0.0,0.0,13.76,2.97,0.0
20150609:1000,0.0,0.0,0.0,13.3,2.41,0.0
20150609:1100,0.0,0.0,0.0,13.0,1.86,0.0
20150609:1200,0.0,0.0,0.0,12.78,1.93,0.0
20150609:1300,2.07,10.39,1.35,12.65,2.55,0.0
20150609:1400,25.72,45.01,12.17,12.85,3.86,0.0
20150609:1500,100.68,153.32,23.58,13.58,5.17,0.0
20150609:1600,216.34,272.78,35.33,14.39,4.62,0.0
20150609:1700,390.79,478.08,47.17,15.18,4.14,0.0
20150609:1800,589.84,724.26,58.73,16.19,4.07,0.0
20150609:1900,661.45,828.64,69.08,18.68,4.21,0.0
20150609:2000,584.61,730.47,75.03,19.23,4.48,0.0
20150609:2100,617.91,772.0,71.53,19.3,4.62,0.0
20150609:2200,415.01,514.26,61.95,18.87,4.62,0.0
20150609:2300,349.6,432.41,50.6,18.41,4.83,0.0
20150610:0000,289.98,359.93,38.87,17.58,4.62,0.0
20150610:0100,134.89,178.13,27.07,16.73,3.86,0.0
20150610:0200,65.81,98.37,15.54,16.01,3.45,0.0
20150610:0300,2.92,12.12,4.52,15.27,3.1,0.0
20150610:0400,0.0,0.0,0.0,14.76,2.48,0.0
20150610:0500,0.0,0.0,0.0,14.51,1.52,0.0
20150610:0600,0.0,0.0,0.0,14.47,1.17,0.0
20150610:0700,0.0,0.0,0.0,15.23,1.93,0.0
20150610:0800,0.0,0.0,0.0,15.16,2.21,0.0
20150610:0900,0.0,0.0,0.0,14.98,1.86,0.0
20150610:1000,0.0,0.0,0.0,14.66,2.0,0.0
20150610:1100,0.0,0.0,0.0,14.44,1.93,0.0
20150610:1200,0.0,0.0,0.0,14.43,2.14,0.0
20150610:1300,0.0,1.73,1.37,14.49,2.14,0.0
20150610:1400,10.96,25.1,12.18,14.73,1.79,0.0
20150610:1500,49.55,75.56,23.59,15.31,1.45,0.0
20150610:1600,105.9,143.75,35.33,16.08,0.83,0.0
20150610:1700,209.16,268.32,47.17,17.1,0.69,0.0
20150610:1800,249.02,315.74,58.74,17.66,1.59,0.0
20150610:1900,177.39,229.96,69.11,17.92,1.24,0.0
20150610:2000,133.42,177.58,75.11,18.81,2.14,0.0
20150610:2100,223.93,284.83,71.62,18.54,2.9,0.0
20150610:2200,349.38,437.39,62.03,18.6,2.83,0.0
20150610:2300,337.58,420.72,50.68,18.84,3.72,0.0
20150611:0000,336.66,418.35,38.95,18.31,3.72,0.0
20150611:0100,220.15,285.6,27.15,17.72,2.83,0.0
20150611:0200,4.85,15.66,15.62,17.34,1.66,0.0
20150611:0300,8.56,21.64,4.6,16.71,1.72,0.0
20150611:0400,0.0,0.0,0.0,15.7,2.76,0.0
20150611:0500,0.0,0.0,0.0,14.72,2.69,0.0
20150611:0600,0.0,0.0,0.0,13.97,2.07,0.0
20150611:0700,0.0,0.0,0.0,13.84,1.17,0.0
20150611:0800,0.0,0.0,0.0,13.69,1.66,0.0
20150611:0900,0.0,0.0,0.0,13.39,1.86,0.0
20150611:1000,0.0,0.0,0.0,13.19,1.72,0.0
20150611:1100,0.0,0.0,0.0,13.04,1.38,0.0
20150611:1200,0.0,0.0,0.0,12.94,0.97,0.0
20150611:1300,1.23,8.66,1.38,12.8,0.83,0.0
20150611:1400,24.93,44.14,12.19,13.4,1.03,0.0
20150611:1500,109.24,150.72,23.59,14.46,1.03,0.0
20150611:1600,261.77,349.31,35.33,16.02,1.24,0.0
20150611:1700,451.7,567.87,47.17,17.66,1.72,0.0
20150611:1800,601.21,756.59,58.74,18.99,2.55,0.0
20150611:1900,705.45,895.16,69.14,19.1,2.97,0.0
20150611:2000,763.47,970.75,75.17,19.79,3.79,0.0
20150611:2100,770.4,974.59,71.71,19.99,4.41,0.0
20150611:2200,725.45,907.55,62.12,19.68,4.76,0.0
20150611:2300,626.86,774.39,50.75,19.1,4.76,0.0
20150612:0000,476.78,586.59,39.02,18.32,4.62,0.0
20150612:0100,281.29,364.89,27.22,17.46,3.93,0.0
20150612:0200,79.17,142.69,15.69,16.71,3.24,0.0
20150612:0300,9.74,23.37,4.68,15.76,2.48,0.0
20150612:0400,0.0,0.0,0.0,15.02,2.28,0.0
20150612:0500,0.0,0.0,0.0,14.68,2.21,0.0
20150612:0600,0.0,0.0,0.0,14.39,2.28,0.0
20150612:0700,0.0,0.0,0.0,14.37,2.9,0.0
20150612:0800,0.0,0.0,0.0,14.07,2.9,0.0
20150612:0900,0.0,0.0,0.0,13.74,3.03,0.0
20150612:1000,0.0,0.0,0.0,13.55,2.55,0.0
20150612:1100,0.0,0.0,0.0,13.34,2.21,0.0
20150612:1200,0.0,0.0,0.0,13.1,2.0,0.0
20150612:1300,1.64,9.52,1.39,12.87,1.79,0.0
20150612:1400,25.57,45.01,12.19,13.73,1.72,0.0
20150612:1500,66.55,132.96,23.59,15.25,1.93,0.0
20150612:1600,267.6,356.93,35.33,17.07,2.21,0.0
20150612:1700,459.92,578.61,47.17,18.93,2.41,0.0
20150612:1800,606.94,768.82,58.74,20.5,2.76,0.0
20150612:1900,709.16,908.29,69.16,20.13,2.76,0.0
20150612:2000,765.93,982.58,75.23,20.99,3.66,0.0
20150612:2100,772.18,984.78,71.79,21.12,4.28,0.0
20150612:2200,725.6,914.88,62.19,20.76,4.55,0.0
20150612:2300,627.9,779.73,50.83,20.08,4.76,0.0
20150613:0000,477.31,589.97,39.09,19.26,4.62,0.0
20150613:0100,282.27,367.19,27.29,18.44,4.34,0.0
20150613:0200,79.7,143.85,15.77,17.58,4.14,0.0
20150613:0300,9.7,23.37,4.75,16.65,4.14,0.0
20150613:0400,0.0,0.0,0.0,15.8,4.14,0.0
20150613:0500,0.0,0.0,0.0,15.3,4.14,0.0
20150613:0600,0.0,0.0,0.0,14.89,4.34,0.0
20150613:0700,0.0,0.0,0.0,14.54,4.0,0.0
20150613:0800,0.0,0.0,0.0,14.33,4.0,0.0
20150613:0900,0.0,0.0,0.0,14.13,4.0,0.0
20150613:1000,0.0,0.0,0.0,13.96,4.07,0.0
20150613:1100,0.0,0.0,0.0,13.81,4.07,0.0
20150613:1200,0.0,0.0,0.0,13.74,4.28,0.0
20150613:1300,1.63,9.52,1.39,13.67,4.34,0.0
20150613:1400,25.55,45.01,12.19,14.19,4.55,0.0
20150613:1500,72.68,103.2,23.58,15.28,4.34,0.0
20150613:1600,196.15,250.78,35.32,16.59,4.48,0.0
20150613:1700,290.41,361.67,47.16,17.86,4.9,0.0
20150613:1800,630.84,778.4,58.74,19.11,5.17,0.0
20150613:1900,735.02,920.52,69.17,18.92,4.41,0.0
20150613:2000,790.53,996.39,75.29,19.9,5.03,0.0
20150613:2100,446.47,554.75,71.86,20.21,5.72,0.0
20150613:2200,450.71,556.29,62.27,19.7,6.34,0.0
20150613:2300,393.99,484.78,50.9,18.97,6.14,0.0
20150614:0000,254.23,318.07,39.16,18.42,5.72,0.0
20150614:0100,222.9,287.08,27.36,17.94,5.38,0.0
20150614:0200,68.16,101.67,15.83,17.2,5.1,0.0
20150614:0300,6.4,18.18,4.82,16.14,4.48,0.0
20150614:0400,0.0,0.0,0.0,15.21,4.14,0.0
20150614:0500,0.0,0.0,0.0,14.65,3.86,0.0
20150614:0600,0.0,0.0,0.0,14.24,3.72,0.0
20150614:0700,0.0,0.0,0.0,13.47,3.79,0.0
20150614:0800,0.0,0.0,0.0,13.38,3.52,0.0
20150614:0900,0.0,0.0,0.0,13.28,3.45,0.0
20150614:1000,0.0,0.0,0.0,13.12,3.38,0.0
20150614:1100,0.0,0.0,0.0,12.99,3.59,0.0
20150614:1200,0.0,0.0,0.0,12.87,3.79,0.0
20150614:1300,0.0,2.6,1.39,12.85,4.07,0.0
20150614:1400,15.94,32.02,12.18,13.34,4.41,0.0
20150614:1500,54.62,81.09,23.57,13.86,4.07,0.0
20150614:1600,134.67,175.78,35.3,14.62,3.86,0.0
20150614:1700,216.93,272.68,47.14,15.86,3.86,0.0
20150614:1800,430.49,529.8,58.73,17.09,4.28,0.0
20150614:1900,745.53,926.36,69.18,16.9,4.28,0.0
20150614:2000,802.34,1002.5,75.33,17.59,4.83,0.0
20150614:2100,405.95,500.04,71.93,17.8,5.24,0.0
20150614:2200,758.18,937.73,62.33,17.73,5.38,0.0
20150614:2300,655.17,801.51,50.97,17.48,5.38,0.0
20150615:0000,256.51,319.03,39.22,16.98,5.24,0.0
20150615:0100,157.25,204.18,27.42,16.28,5.03,0.0
20150615:0200,62.02,91.71,15.9,15.55,4.76,0.0
20150615:0300,10.39,24.23,4.89,14.7,4.34,0.0
20150615:0400,0.0,0.0,0.0,13.9,3.93,0.0
20150615:0500,0.0,0.0,0.0,13.46,3.66,0.0
20150615:0600,0.0,0.0,0.0,13.23,3.66,0.0
20150615:0700,0.0,0.0,0.0,12.64,4.0,0.0
20150615:0800,0.0,0.0,0.0,12.7,4.21,0.0
20150615:0900,0.0,0.0,0.0,12.6,3.86,0.0
20150615:1000,0.0,0.0,0.0,12.46,3.59,0.0
20150615:1100,0.0,0.0,0.0,12.42,3.72,0.0
20150615:1200,0.0,0.0,0.0,12.36,3.86,0.0
20150615:1300,1.65,9.52,1.39,12.23,3.79,0.0
20150615:1400,26.46,45.87,12.17,12.37,3.86,0.0
20150615:1500,31.61,52.52,23.55,12.84,3.93,0.0
20150615:1600,117.61,155.05,35.29,13.56,3.93,0.0
20150615:1700,194.0,244.17,47.13,14.49,4.07,0.0
20150615:1800,221.39,277.0,58.72,15.58,4.34,0.0
20150615:1900,519.74,633.04,69.18,15.7,5.31,0.0
20150615:2000,512.34,625.57,75.37,16.45,5.72,0.0
20150615:2100,561.78,686.25,72.0,16.9,6.14,0.0
20150615:2200,643.03,785.17,62.4,16.95,6.21,0.0
20150615:2300,660.93,803.06,51.03,16.84,6.0,0.0
20150616:0000,415.97,505.5,39.28,16.46,5.72,0.0
20150616:0100,179.86,230.91,27.48,15.91,5.59,0.0
20150616:0200,79.19,122.18,15.96,15.07,5.24,0.0
20150616:0300,10.43,24.23,4.95,14.06,4.9,0.0
20150616:0400,0.0,0.0,0.0,13.51,4.62,0.0
20150616:0500,0.0,0.0,0.0,13.25,4.28,0.0
20150616:0600,0.0,0.0,0.0,13.15,3.93,0.0
20150616:0700,0.0,0.0,0.0,12.7,3.86,0.0
20150616:0800,0.0,0.0,0.0,12.51,3.86,0.0
20150616:0900,0.0,0.0,0.0,12.31,3.93,0.0
20150616:1000,0.0,0.0,0.0,12.06,3.59,0.0
20150616:1100,0.0,0.0,0.0,11.98,3.38,0.0
20150616:1200,0.0,0.0,0.0,11.7,3.24,0.0
20150616:1300,1.65,9.52,1.38,11.64,3.17,0.0
20150616:1400,16.69,32.89,12.16,11.86,2.9,0.0
20150616:1500,61.87,89.38,23.53,12.45,2.62,0.0
20150616:1600,163.07,208.72,35.27,13.31,2.55,0.0
20150616:1700,474.22,584.2,47.11,14.52,2.48,0.0
20150616:1800,285.24,355.1,58.71,16.02,2.69,0.0
20150616:1900,733.05,917.72,69.18,17.07,3.52,0.0
20150616:2000,790.91,994.61,75.4,17.71,4.14,0.0
20150616:2100,797.63,999.33,72.06,18.24,4.83,0.0
20150616:2200,751.22,932.8,62.46,18.31,5.17,0.0
20150616:2300,650.41,797.75,51.09,18.18,5.45,0.0
20150617:0000,495.6,606.96,39.34,17.83,5.17,0.0
20150617:0100,295.5,381.2,27.54,17.27,4.48,0.0
20150617:0200,85.38,151.83,16.02,16.39,3.93,0.0
20150617:0300,10.94,25.1,5.01,15.22,3.72,0.0
20150617:0400,0.0,0.0,0.0,14.1,3.52,0.0
20150617:0500,0.0,0.0,0.0,13.5,3.31,0.0
20150617:0600,0.0,0.0,0.0,13.24,3.03,0.0
20150617:0700,0.0,0.0,0.0,12.48,3.45,0.0
20150617:0800,0.0,0.0,0.0,12.28,3.31,0.0
20150617:0900,0.0,0.0,0.0,12.05,3.38,0.0
20150617:1000,0.0,0.0,0.0,11.96,3.24,0.0
20150617:1100,0.0,0.0,0.0,11.86,3.24,0.0
20150617:1200,0.0,0.0,0.0,11.92,3.45,0.0
20150617:1300,2.53,11.25,1.36,11.89,3.03,0.0
20150617:1400,13.53,28.56,12.14,12.37,2.76,0.0
20150617:1500,86.67,119.22,23.51,13.13,2.48,0.0
20150617:1600,273.44,359.97,35.24,14.19,2.62,0.0
20150617:1700,431.19,531.79,47.08,15.42,2.83,0.0
20150617:1800,525.94,652.07,58.68,16.72,2.9,0.0
20150617:1900,731.62,920.92,69.17,17.3,3.17,0.0
20150617:2000,785.94,996.09,75.43,18.18,3.66,0.0
20150617:2100,788.98,999.91,72.11,19.04,4.07,0.0
20150617:2200,743.22,931.44,62.52,19.16,4.55,0.0
20150617:2300,644.23,796.47,51.15,18.87,4.76,0.0
20150618:0000,492.05,605.89,39.39,18.37,4.62,0.0
20150618:0100,294.33,380.36,27.6,17.65,4.41,0.0
20150618:0200,85.35,151.52,16.07,16.59,4.28,0.0
20150618:0300,10.94,25.1,5.06,15.29,4.0,0.0
20150618:0400,0.0,0.0,0.0,14.23,3.52,0.0
20150618:0500,0.0,0.0,0.0,13.7,2.9,0.0
20150618:0600,0.0,0.0,0.0,13.39,2.55,0.0
20150618:0700,0.0,0.0,0.0,12.81,2.69,0.0
20150618:0800,0.0,0.0,0.0,12.54,2.97,0.0
20150618:0900,0.0,0.0,0.0,12.25,3.03,0.0
20150618:1000,0.0,0.0,0.0,12.2,3.31,0.0
20150618:1100,0.0,0.0,0.0,12.02,3.59,0.0
20150618:1200,0.0,0.0,0.0,11.96,3.38,0.0
20150618:1300,1.65,9.52,1.34,11.93,3.31,0.0
20150618:1400,26.45,45.87,12.11,12.42,3.79,0.0
20150618:1500,60.15,87.54,23.49,13.37,4.28,0.0
20150618:1600,153.48,197.57,35.21,14.49,4.55,0.0
20150618:1700,248.75,309.11,47.05,15.62,4.69,0.0
20150618:1800,275.22,341.28,58.66,16.63,4.97,0.0
20150618:1900,755.25,929.79,69.16,17.05,5.52,0.0
20150618:2000,811.53,1006.38,75.45,17.73,5.86,0.0
20150618:2100,813.65,1010.51,72.16,18.19,6.0,0.0
20150618:2200,763.12,941.2,62.57,18.21,6.14,0.0
20150618:2300,660.14,805.21,51.21,17.94,6.28,0.0
20150619:0000,504.68,612.54,39.45,17.28,6.62,0.0
20150619:0100,301.44,384.76,27.65,16.47,6.48,0.0
20150619:0200,87.55,153.71,16.12,15.59,5.93,0.0
20150619:0300,10.99,25.1,5.11,14.53,5.45,0.0
20150619:0400,0.0,0.0,0.0,13.64,5.03,0.0
20150619:0500,0.0,0.0,0.0,13.13,4.83,0.0
20150619:0600,0.0,0.0,0.0,12.77,4.62,0.0
20150619:0700,0.0,0.0,0.0,12.71,4.69,0.0
20150619:0800,0.0,0.0,0.0,12.33,4.55,0.0
20150619:0900,0.0,0.0,0.0,12.08,4.48,0.0
20150619:1000,0.0,0.0,0.0,11.81,4.48,0.0
20150619:1100,0.0,0.0,0.0,11.63,4.69,0.0
20150619:1200,0.0,0.0,0.0,11.58,4.83,0.0
20150619:1300,2.54,11.25,1.32,11.5,4.34,0.0
20150619:1400,17.32,33.75,12.08,12.04,4.48,0.0
20150619:1500,89.34,121.97,23.45,12.96,4.48,0.0
20150619:1600,274.03,358.88,35.18,14.11,4.14,0.0
20150619:1700,477.54,585.8,47.02,15.53,3.79,0.0
20150619:1800,631.08,779.34,58.63,17.19,3.86,0.0
20150619:1900,733.75,921.12,69.14,18.14,3.79,0.0
20150619:2000,790.34,998.3,75.46,19.24,4.48,0.0
20150619:2100,794.38,1001.3,72.2,19.82,5.03,0.0
20150619:2200,747.65,933.96,62.62,19.97,5.45,0.0
20150619:2300,646.3,798.1,51.26,19.77,5.59,0.0
20150620:0000,493.88,607.8,39.49,19.29,5.59,0.0
20150620:0100,295.26,381.49,27.7,18.47,5.45,0.0
20150620:0200,86.74,153.46,16.17,17.43,5.03,0.0
20150620:0300,10.87,25.1,5.15,16.31,4.48,0.0
20150620:0400,0.0,0.0,0.0,15.33,4.0,0.0
20150620:0500,0.0,0.0,0.0,14.71,3.59,0.0
20150620:0600,0.0,0.0,0.0,14.26,3.17,0.0
20150620:0700,0.0,0.0,0.0,13.34,2.48,0.0
20150620:0800,0.0,0.0,0.0,12.94,2.41,0.0
20150620:0900,0.0,0.0,0.0,12.55,2.07,0.0
20150620:1000,0.0,0.0,0.0,12.19,1.93,0.0
20150620:1100,0.0,0.0,0.0,12.15,2.07,0.0
20150620:1200,0.0,0.0,0.0,12.07,2.41,0.0
20150620:1300,1.65,9.52,1.29,12.05,2.83,0.0
20150620:1400,19.83,37.22,12.05,12.47,3.38,0.0
20150620:1500,101.87,138.65,23.42,13.4,3.45,0.0
20150620:1600,225.29,285.59,35.14,14.42,3.45,0.0
20150620:1700,257.72,320.92,46.99,15.7,3.52,0.0
20150620:1800,404.63,500.12,58.6,17.03,3.52,0.0
20150620:1900,540.93,673.18,69.11,17.31,3.31,0.0
20150620:2000,718.32,908.35,75.46,18.47,3.79,0.0
20150620:2100,683.49,859.46,72.24,19.1,4.41,0.0
20150620:2200,634.11,787.4,62.67,18.82,4.97,0.0
20150620:2300,615.72,756.02,51.3,18.08,5.03,0.0
20150621:0000,501.96,614.52,39.54,17.19,4.69,0.0
20150621:0100,300.71,385.9,27.74,16.39,4.28,0.0
20150621:0200,88.42,154.88,16.21,15.57,4.07,0.0
20150621:0300,11.58,25.97,5.19,14.5,4.0,0.0
20150621:0400,0.0,0.0,0.0,13.45,3.59,0.0
20150621:0500,0.0,0.0,0.0,12.92,3.31,0.0
20150621:0600,0.0,0.0,0.0,12.68,3.38,0.0
20150621:0700,0.0,0.0,0.0,12.67,4.07,0.0
20150621:0800,0.0,0.0,0.0,12.43,4.0,0.0
20150621:0900,0.0,0.0,0.0,12.36,3.72,0.0
20150621:1000,0.0,0.0,0.0,12.36,3.17,0.0
20150621:1100,0.0,0.0,0.0,12.23,3.1,0.0
20150621:1200,0.0,0.0,0.0,12.19,3.24,0.0
20150621:1300,2.08,10.39,1.26,11.99,3.45,0.0
20150621:1400,25.82,45.01,12.02,12.11,3.72,0.0
20150621:1500,61.89,89.38,23.38,12.65,3.79,0.0
20150621:1600,208.89,263.36,35.11,13.41,3.79,0.0
20150621:1700,270.6,333.68,46.95,14.29,3.86,0.0
20150621:1800,636.28,778.8,58.56,15.46,3.93,0.0
20150621:1900,748.31,919.7,69.08,15.66,4.76,0.0
20150621:2000,803.61,994.09,75.46,16.21,5.1,0.0
20150621:2100,807.54,997.09,72.27,16.61,5.59,0.0
20150621:2200,758.38,928.78,62.71,16.71,5.93,0.0
20150621:2300,655.09,794.11,51.35,16.43,5.93,0.0
20150622:0000,500.15,605.16,39.58,16.0,5.79,0.0
20150622:0100,299.09,380.19,27.78,15.35,5.72,0.0
20150622:0200,88.45,153.58,16.25,14.59,5.59,0.0
20150622:0300,11.62,25.97,5.23,13.8,5.38,0.0
20150622:0400,0.0,0.0,0.0,13.1,4.9,0.0
20150622:0500,0.0,0.0,0.0,12.82,4.55,0.0
20150622:0600,0.0,0.0,0.0,12.66,4.14,0.0
20150622:0700,0.0,0.0,0.0,12.48,3.72,0.0
20150622:0800,0.0,0.0,0.0,12.36,3.66,0.0
20150622:0900,0.0,0.0,0.0,12.15,3.93,0.0
20150622:1000,0.0,0.0,0.0,12.08,4.0,0.0
20150622:1100,0.0,0.0,0.0,12.04,3.86,0.0
20150622:1200,0.0,0.0,0.0,12.03,4.07,0.0
20150622:1300,1.24,8.66,1.22,11.98,3.93,0.0
20150622:1400,25.8,45.01,11.98,12.25,3.93,0.0
20150622:1500,33.81,55.29,23.34,12.74,3.59,0.0
20150622:1600,99.1,133.61,35.06,13.69,3.52,0.0
20150622:1700,136.81,178.17,46.91,14.81,3.72,0.0
20150622:1800,176.8,225.43,58.52,15.9,4.0,0.0
20150622:1900,376.52,462.08,69.05,15.81,4.14,0.0
20150622:2000,367.3,451.8,75.45,16.71,4.76,0.0
20150622:2100,506.69,621.23,72.29,17.09,5.38,0.0
20150622:2200,745.74,917.8,62.75,17.23,5.45,0.0
20150622:2300,642.94,784.25,51.39,17.29,5.45,0.0
20150623:0000,490.29,596.75,39.62,17.07,5.52,0.0
20150623:0100,293.33,375.36,27.82,16.55,5.38,0.0
20150623:0200,86.95,152.01,16.29,15.82,5.03,0.0
20150623:0300,10.96,25.1,5.26,14.95,4.55,0.0
20150623:0400,0.0,0.0,0.0,14.32,4.21,0.0
20150623:0500,0.0,0.0,0.0,14.06,3.93,0.0
20150623:0600,0.0,0.0,0.0,13.86,3.72,0.0
20150623:0700,0.0,0.0,0.0,12.96,3.52,0.0
20150623:0800,0.0,0.0,0.0,12.71,3.38,0.0
20150623:0900,0.0,0.0,0.0,12.48,3.38,0.0
20150623:1000,0.0,0.0,0.0,12.27,3.59,0.0
20150623:1100,0.0,0.0,0.0,12.21,3.72,0.0
20150623:1200,0.0,0.0,0.0,12.19,3.52,0.0
20150623:1300,1.24,8.66,1.18,12.19,3.24,0.0
20150623:1400,25.72,45.01,11.93,12.79,3.31,0.0
20150623:1500,61.85,126.27,23.29,13.71,3.45,0.0
20150623:1600,266.66,352.04,35.02,14.9,3.66,0.0
20150623:1700,467.92,576.25,46.86,16.27,3.72,0.0
20150623:1800,623.15,769.03,58.47,17.69,4.14,0.0
20150623:1900,728.04,911.17,69.01,18.44,4.14,0.0
20150623:2000,787.1,988.2,75.44,19.39,5.1,0.0
20150623:2100,793.74,993.13,72.31,19.87,5.86,0.0
20150623:2200,746.97,926.93,62.78,20.04,6.34,0.0
20150623:2300,646.29,793.35,51.42,19.86,6.62,0.0
20150624:0000,494.89,605.63,39.65,19.25,6.76,0.0
20150624:0100,296.87,381.64,27.85,18.36,6.62,0.0
20150624:0200,88.48,154.9,16.32,17.25,6.28,0.0
20150624:0300,11.48,25.97,5.29,16.04,5.59,0.0
20150624:0400,0.0,0.0,0.0,15.05,4.9,0.0
20150624:0500,0.0,0.0,0.0,14.48,4.55,0.0
20150624:0600,0.0,0.0,0.0,14.04,4.48,0.0
20150624:0700,0.0,0.0,0.0,13.1,4.55,0.0
20150624:0800,0.0,0.0,0.0,12.75,4.9,0.0
20150624:0900,0.0,0.0,0.0,12.5,4.83,0.0
